factId,propertyId,humanReadable,annotatedPassage,subjectStart,subjectEnd,subjectText,subjectUri,objectStart,objectEnd,objectText,objectUri
9428:210:215:242:272:9,9,<Emily> <EDUCATED_AT> <San Francisco State University>,"<Emily> is currently a student at <San Francisco State University>, where she is pursuing a degree in business administration and management.",210,215,Emily,,242,272,San Francisco State University,http://www.wikidata.org/entity/Q1256981
9428:210:215:274:279:9,9,<Emily> <EDUCATED_AT> <where>,"<Emily> is currently a student at San Francisco State University, <where> she is pursuing a degree in business administration and management.",210,215,Emily,,274,279,where,http://www.wikidata.org/entity/Q1256981
9428:280:283:242:272:9,9,<she> <EDUCATED_AT> <San Francisco State University>,"Emily is currently a student at <San Francisco State University>, where <she> is pursuing a degree in business administration and management.",280,283,she,,242,272,San Francisco State University,http://www.wikidata.org/entity/Q1256981
7108:120:126:210:222:2,2,<Armada> <FOUNDED_BY> <Maykel Piron>,"The name <Armada> derives from the first two letters of the founders' first names: Armin van Buuren, <Maykel Piron>, David Lewis.",120,126,Armada,http://www.wikidata.org/entity/Q160732,210,222,Maykel Piron,
7108:120:126:224:235:2,2,<Armada> <FOUNDED_BY> <David Lewis>,"The name <Armada> derives from the first two letters of the founders' first names: Armin van Buuren, Maykel Piron, <David Lewis>.",120,126,Armada,http://www.wikidata.org/entity/Q160732,224,235,David Lewis,
7108:120:126:192:208:2,2,<Armada> <FOUNDED_BY> <Armin van Buuren>,"The name <Armada> derives from the first two letters of the founders' first names: <Armin van Buuren>, Maykel Piron, David Lewis.",120,126,Armada,http://www.wikidata.org/entity/Q160732,192,208,Armin van Buuren,http://www.wikidata.org/entity/Q62617
5271:304:312:363:366:45,45,<Robinson> <POLITICAL_AFFILIATION> <its>,<Robinson> is a member of the Labour Party and has served on <its> National Executive Committee.,304,312,Robinson,http://www.wikidata.org/entity/Q2593718,363,366,its,http://www.wikidata.org/entity/Q9630
5271:304:312:332:344:45,45,<Robinson> <POLITICAL_AFFILIATION> <Labour Party>,<Robinson> is a member of the <Labour Party> and has served on its National Executive Committee.,304,312,Robinson,http://www.wikidata.org/entity/Q2593718,332,344,Labour Party,http://www.wikidata.org/entity/Q9630
7979:90:92:108:131:9,9,<He> <EDUCATED_AT> <St. Joseph's University>,<He> graduated from <St. Joseph's University> in 1987.,90,92,He,http://www.wikidata.org/entity/Q18922703,108,131,St. Joseph's University,http://www.wikidata.org/entity/Q1475413
15676:1413:1416:1426:1440:11,11,<she> <PLACE_OF_RESIDENCE> <South Carolina>,"In the 1940s <she> lived in <South Carolina>, later moving to Biarritz, France.",1413,1416,she,http://www.wikidata.org/entity/Q450692,1426,1440,South Carolina,http://www.wikidata.org/entity/Q1456
15676:1413:1416:1458:1466:11,11,<she> <PLACE_OF_RESIDENCE> <Biarritz>,"In the 1940s <she> lived in South Carolina, later moving to <Biarritz>, France.",1413,1416,she,http://www.wikidata.org/entity/Q450692,1458,1466,Biarritz,http://www.wikidata.org/entity/Q132790
15676:1413:1416:1468:1474:11,11,<she> <PLACE_OF_RESIDENCE> <France>,"In the 1940s <she> lived in South Carolina, later moving to Biarritz, <France>.",1413,1416,she,http://www.wikidata.org/entity/Q450692,1468,1474,France,http://www.wikidata.org/entity/Q142
15676:1144:1147:1112:1118:25,25,<her> <SPOUSE> <Dmitri>,"In 1937 she divorced <Dmitri> and moved to France with <her> son, marrying that same year a member of a princely house of Georgia, Prince Dimitri Djordjadze; that marriage also ended in divorce.",1144,1147,her,http://www.wikidata.org/entity/Q450692,1112,1118,Dmitri,http://www.wikidata.org/entity/Q372954
15676:1099:1102:1218:1243:25,25,<she> <SPOUSE> <Prince Dimitri Djordjadze>,"In 1937 <she> divorced Dmitri and moved to France with her son, marrying that same year a member of a princely house of Georgia, <Prince Dimitri Djordjadze>; that marriage also ended in divorce.",1099,1102,she,http://www.wikidata.org/entity/Q450692,1218,1243,Prince Dimitri Djordjadze,http://www.wikidata.org/entity/Q4160477
15676:1144:1147:1218:1243:25,25,<her> <SPOUSE> <Prince Dimitri Djordjadze>,"In 1937 she divorced Dmitri and moved to France with <her> son, marrying that same year a member of a princely house of Georgia, <Prince Dimitri Djordjadze>; that marriage also ended in divorce.",1144,1147,her,http://www.wikidata.org/entity/Q450692,1218,1243,Prince Dimitri Djordjadze,http://www.wikidata.org/entity/Q4160477
15676:1218:1243:1099:1102:25,25,<Prince Dimitri Djordjadze> <SPOUSE> <she>,"In 1937 <she> divorced Dmitri and moved to France with her son, marrying that same year a member of a princely house of Georgia, <Prince Dimitri Djordjadze>; that marriage also ended in divorce.",1218,1243,Prince Dimitri Djordjadze,http://www.wikidata.org/entity/Q4160477,1099,1102,she,http://www.wikidata.org/entity/Q450692
15676:1218:1243:1144:1147:25,25,<Prince Dimitri Djordjadze> <SPOUSE> <her>,"In 1937 she divorced Dmitri and moved to France with <her> son, marrying that same year a member of a princely house of Georgia, <Prince Dimitri Djordjadze>; that marriage also ended in divorce.",1218,1243,Prince Dimitri Djordjadze,http://www.wikidata.org/entity/Q4160477,1144,1147,her,http://www.wikidata.org/entity/Q450692
15676:1112:1118:1099:1102:25,25,<Dmitri> <SPOUSE> <she>,"In 1937 <she> divorced <Dmitri> and moved to France with her son, marrying that same year a member of a princely house of Georgia, Prince Dimitri Djordjadze; that marriage also ended in divorce.",1112,1118,Dmitri,http://www.wikidata.org/entity/Q372954,1099,1102,she,http://www.wikidata.org/entity/Q450692
15676:1099:1102:1112:1118:25,25,<she> <SPOUSE> <Dmitri>,"In 1937 <she> divorced <Dmitri> and moved to France with her son, marrying that same year a member of a princely house of Georgia, Prince Dimitri Djordjadze; that marriage also ended in divorce.",1099,1102,she,http://www.wikidata.org/entity/Q450692,1112,1118,Dmitri,http://www.wikidata.org/entity/Q372954
15676:1112:1118:1144:1147:25,25,<Dmitri> <SPOUSE> <her>,"In 1937 she divorced <Dmitri> and moved to France with <her> son, marrying that same year a member of a princely house of Georgia, Prince Dimitri Djordjadze; that marriage also ended in divorce.",1112,1118,Dmitri,http://www.wikidata.org/entity/Q372954,1144,1147,her,http://www.wikidata.org/entity/Q450692
15676:1727:1730:1745:1753:10,10,<who> <NATIONALITY> <American>,"In 1992, her son, Paul Ilyinsky, <who> had become an <American> citizen, served in the U.S. Marine Corps, and was a three-time Mayor of Palm Beach, Florida, technically succeeded as head of the ducal and princely House of Holstein-Gottorp.",1727,1730,who,,1745,1753,American,http://www.wikidata.org/entity/Q30
15676:1712:1725:1745:1753:10,10,<Paul Ilyinsky> <NATIONALITY> <American>,"In 1992, her son, <Paul Ilyinsky>, who had become an <American> citizen, served in the U.S. Marine Corps, and was a three-time Mayor of Palm Beach, Florida, technically succeeded as head of the ducal and princely House of Holstein-Gottorp.",1712,1725,Paul Ilyinsky,http://www.wikidata.org/entity/Q487309,1745,1753,American,http://www.wikidata.org/entity/Q30
15368:268:279:213:225:4,4,<Ace Tankers> <CEO> <Yaron Perets>,"Lead by its CEO - Mr. <Yaron Perets>, the commercial and operational office of <Ace Tankers> is located in Amsterdam, The Netherlands with additional offices envisaged in the future.",268,279,Ace Tankers,,213,225,Yaron Perets,
15368:199:202:213:225:4,4,<its> <CEO> <Yaron Perets>,"Lead by <its> CEO - Mr. <Yaron Perets>, the commercial and operational office of Ace Tankers is located in Amsterdam, The Netherlands with additional offices envisaged in the future.",199,202,its,,213,225,Yaron Perets,
13872:13:24:37:51:15,15,"<Harry Gibbs> <DATE_OF_BIRTH> <March 21, 1917>","<Harry Gibbs> was born on <March 21, 1917> in Wagon Mound, New Mexico, USA as Harry Cochran Gibbs.",13,24,Harry Gibbs,,37,51,"March 21, 1917",
13872:87:106:37:51:15,15,"<Harry Cochran Gibbs> <DATE_OF_BIRTH> <March 21, 1917>","Harry Gibbs was born on <March 21, 1917> in Wagon Mound, New Mexico, USA as <Harry Cochran Gibbs>.",87,106,Harry Cochran Gibbs,,37,51,"March 21, 1917",
13872:13:24:55:66:12,12,<Harry Gibbs> <PLACE_OF_BIRTH> <Wagon Mound>,"<Harry Gibbs> was born on March 21, 1917 in <Wagon Mound>, New Mexico, USA as Harry Cochran Gibbs.",13,24,Harry Gibbs,,55,66,Wagon Mound,http://www.wikidata.org/entity/Q2537810
13872:87:106:55:66:12,12,<Harry Cochran Gibbs> <PLACE_OF_BIRTH> <Wagon Mound>,"Harry Gibbs was born on March 21, 1917 in <Wagon Mound>, New Mexico, USA as <Harry Cochran Gibbs>.",87,106,Harry Cochran Gibbs,,55,66,Wagon Mound,http://www.wikidata.org/entity/Q2537810
13872:13:24:68:78:12,12,<Harry Gibbs> <PLACE_OF_BIRTH> <New Mexico>,"<Harry Gibbs> was born on March 21, 1917 in Wagon Mound, <New Mexico>, USA as Harry Cochran Gibbs.",13,24,Harry Gibbs,,68,78,New Mexico,http://www.wikidata.org/entity/Q1522
13872:13:24:80:83:12,12,<Harry Gibbs> <PLACE_OF_BIRTH> <USA>,"<Harry Gibbs> was born on March 21, 1917 in Wagon Mound, New Mexico, <USA> as Harry Cochran Gibbs.",13,24,Harry Gibbs,,80,83,USA,http://www.wikidata.org/entity/Q30
13872:87:106:68:78:12,12,<Harry Cochran Gibbs> <PLACE_OF_BIRTH> <New Mexico>,"Harry Gibbs was born on March 21, 1917 in Wagon Mound, <New Mexico>, USA as <Harry Cochran Gibbs>.",87,106,Harry Cochran Gibbs,,68,78,New Mexico,http://www.wikidata.org/entity/Q1522
13872:87:106:80:83:12,12,<Harry Cochran Gibbs> <PLACE_OF_BIRTH> <USA>,"Harry Gibbs was born on March 21, 1917 in Wagon Mound, New Mexico, <USA> as <Harry Cochran Gibbs>.",87,106,Harry Cochran Gibbs,,80,83,USA,http://www.wikidata.org/entity/Q30
7196:144:161:14:26:4,4,<IGATE Corporation> <CEO> <Ashok Vemuri>,"<Ashok Vemuri> (born April 22, 1968) is the current Group Management Board Member at Capgemini, and the former President and CEO of <IGATE Corporation> and was also a member of its board.",144,161,IGATE Corporation,http://www.wikidata.org/entity/Q2056977,14,26,Ashok Vemuri,http://www.wikidata.org/entity/Q19667110
7196:187:190:14:26:4,4,<its> <CEO> <Ashok Vemuri>,"<Ashok Vemuri> (born April 22, 1968) is the current Group Management Board Member at Capgemini, and the former President and CEO of IGATE Corporation and was also a member of <its> board.",187,190,its,http://www.wikidata.org/entity/Q2056977,14,26,Ashok Vemuri,http://www.wikidata.org/entity/Q19667110
1468:252:282:311:334:1,1,<Monkhill Confectionery Limited> <SUBSIDIARY_OF> <Tangerine Confectionery>,"As of February 25, 2008, <Monkhill Confectionery Limited> operates as a subsidiary of <Tangerine Confectionery>.",252,282,Monkhill Confectionery Limited,,311,334,Tangerine Confectionery,http://www.wikidata.org/entity/Q7682904
2360:1428:1431:1455:1488:9,9,<She> <EDUCATED_AT> <Amherst School of Massage Therapy>,"<She> studied massage at the <Amherst School of Massage Therapy> and took additional Shiatsu training with Xiaqiang Zhao and Bobby Canton, Thai Massage with Brandt and Jaimie, and a year long energywork course with Devita Birdwell through Temple Academies as well as reiki and Lomilomi Hawaiian Massage training.",1428,1431,She,,1455,1488,Amherst School of Massage Therapy,
2360:1428:1431:1663:1679:9,9,<She> <EDUCATED_AT> <Temple Academies>,"<She> studied massage at the Amherst School of Massage Therapy and took additional Shiatsu training with Xiaqiang Zhao and Bobby Canton, Thai Massage with Brandt and Jaimie, and a year long energywork course with Devita Birdwell through <Temple Academies> as well as reiki and Lomilomi Hawaiian Massage training.",1428,1431,She,,1663,1679,Temple Academies,
3149:67:86:90:94:5,5,<Malvern Endodontics> <DATE_FOUNDED> <2006>,"Founding practice principal, Dr. Mark Weis, established <Malvern Endodontics> in <2006>, after moving from a city practice where he worked as a specialist endodontist.",67,86,Malvern Endodontics,,90,94,2006,
3149:67:86:136:138:2,2,<Malvern Endodontics> <FOUNDED_BY> <he>,"Founding practice principal, Dr. Mark Weis, established <Malvern Endodontics> in 2006, after moving from a city practice where <he> worked as a specialist endodontist.",67,86,Malvern Endodontics,,136,138,he,
3149:67:86:44:53:2,2,<Malvern Endodontics> <FOUNDED_BY> <Mark Weis>,"Founding practice principal, Dr. <Mark Weis>, established <Malvern Endodontics> in 2006, after moving from a city practice where he worked as a specialist endodontist.",67,86,Malvern Endodontics,,44,53,Mark Weis,
22731:11:34:66:74:10,10,"<Timothy Lee ""Tim"" Toone> <NATIONALITY> <American>","<Timothy Lee ""Tim"" Toone> (born February 14, 1985) is an <American> football wide receiver who is currently a free agent.",11,34,"Timothy Lee ""Tim"" Toone",http://www.wikidata.org/entity/Q3528702,66,74,American,http://www.wikidata.org/entity/Q30
22731:98:101:66:74:10,10,<who> <NATIONALITY> <American>,"Timothy Lee ""Tim"" Toone (born February 14, 1985) is an <American> football wide receiver <who> is currently a free agent.",98,101,who,http://www.wikidata.org/entity/Q3528702,66,74,American,http://www.wikidata.org/entity/Q30
7123:510:512:564:576:2,2,<It> <FOUNDED_BY> <Armağan Özel>,"<It> was founded in 1992 by Mehmet Ali Aydınlar and Dr. <Armağan Özel>, who left the group in 2007.",510,512,It,http://www.wikidata.org/entity/Q4678046,564,576,Armağan Özel,
7123:510:512:536:555:2,2,<It> <FOUNDED_BY> <Mehmet Ali Aydınlar>,"<It> was founded in 1992 by <Mehmet Ali Aydınlar> and Dr. Armağan Özel, who left the group in 2007.",510,512,It,http://www.wikidata.org/entity/Q4678046,536,555,Mehmet Ali Aydınlar,http://www.wikidata.org/entity/Q6809575
7123:510:512:578:581:2,2,<It> <FOUNDED_BY> <who>,"<It> was founded in 1992 by Mehmet Ali Aydınlar and Dr. Armağan Özel, <who> left the group in 2007.",510,512,It,http://www.wikidata.org/entity/Q4678046,578,581,who,
7123:510:512:528:532:5,5,<It> <DATE_FOUNDED> <1992>,"<It> was founded in <1992> by Mehmet Ali Aydınlar and Dr. Armağan Özel, who left the group in 2007.",510,512,It,http://www.wikidata.org/entity/Q4678046,528,532,1992,
30064:14:37:79:92:45,45,<Fiona Barbouttis Martin> <POLITICAL_AFFILIATION> <Liberal Party>,<Fiona Barbouttis Martin> (born 16 November 1977) is an Australian <Liberal Party> politician who was elected as Member of Parliament for Reid at the 2019 federal election.,14,37,Fiona Barbouttis Martin,wikidata.org/entity/Q63964026,79,92,Liberal Party,http://www.wikidata.org/entity/Q241149
30064:104:107:79:92:45,45,<who> <POLITICAL_AFFILIATION> <Liberal Party>,Fiona Barbouttis Martin (born 16 November 1977) is an Australian <Liberal Party> politician <who> was elected as Member of Parliament for Reid at the 2019 federal election.,104,107,who,wikidata.org/entity/Q63964026,79,92,Liberal Party,http://www.wikidata.org/entity/Q241149
16742:15:28:35:49:15,15,<Bernhard Kohl> <DATE_OF_BIRTH> <4 January 1982>,<Bernhard Kohl> (born <4 January 1982> in Vienna) is an Austrian former professional road bicycle racer and recognized climbing specialist.,15,28,Bernhard Kohl,,35,49,4 January 1982,
11394:1318:1352:1294:1305:2,2,<Kuwait Invest for Medical Services> <FOUNDED_BY> <Al Abdullah>,"<Al Abdullah> established <Kuwait Invest for Medical Services> as a major medical service provider offering a full spectrum of healthcare facilities, not only dentistry.",1318,1352,Kuwait Invest for Medical Services,,1294,1305,Al Abdullah,
11394:115:117:161:167:12,12,<he> <PLACE_OF_BIRTH> <Kuwait>,"Kuwait Invest for Medical Services: a story of struggle and success Nabil Yusuf Al Abdulla or as <he> likes to be called ‘’Abu Ahmed ’’, born in <Kuwait> to a middl...e class family.",115,117,he,,161,167,Kuwait,http://www.wikidata.org/entity/Q817
11394:139:148:161:167:12,12,<Abu Ahmed> <PLACE_OF_BIRTH> <Kuwait>,"Kuwait Invest for Medical Services: a story of struggle and success Nabil Yusuf Al Abdulla or as he likes to be called ‘’<Abu Ahmed> ’’, born in <Kuwait> to a middl...e class family.",139,148,Abu Ahmed,,161,167,Kuwait,http://www.wikidata.org/entity/Q817
